id,x_esquerda,y_esquerda,x_direita,y_direita,paralaxe_x,paralaxe_y,paralaxe_total,profundidade_mm,distancia_match
598,857.1839599609375,611.0989379882812,852.9904174804688,718.4574584960938,4.19354248046875,-107.3585205078125,107.44039149296643,6776.119744189093,153.1175994873047
599,72.424072265625,340.8946533203125,67.48503875732422,466.3954772949219,4.939033508300781,-125.50082397460938,125.59797319344769,5753.3414082416675,153.2905731201172
600,509.3826904296875,63.36860656738281,505.8603820800781,176.526123046875,3.522308349609375,-113.15751647949219,113.21232349844372,8067.421468978245,153.4861602783203
601,160.81915283203125,181.97763061523438,156.64736938476562,293.00042724609375,4.171783447265625,-111.02279663085938,111.10114827880061,6811.462377948954,153.4959259033203
602,966.2017822265625,125.62033081054688,961.240234375,233.97718811035156,4.9615478515625,-108.35685729980469,108.47038988117255,5727.234091081314,153.54151916503906
603,205.99327087402344,178.32521057128906,202.51451110839844,288.55517578125,3.478759765625,-110.22996520996094,110.28484483235277,8168.412858165485,153.64895629882812
604,449.28057861328125,538.6704711914062,443.9826354980469,648.4558715820312,5.297943115234375,-109.785400390625,109.9131581758167,5363.580805216499,153.69775390625
605,367.92340087890625,469.1539611816406,363.11712646484375,590.3429565429688,4.8062744140625,-121.18899536132812,121.2842647272567,5912.260422929418,153.7563018798828
606,215.6103973388672,69.37202453613281,211.00782775878906,179.2038116455078,4.602569580078125,-109.831787109375,109.92818158406212,6173.930780535351,154.58331298828125
607,573.5029907226562,602.4494018554688,566.6268310546875,713.2732543945312,6.87615966796875,-110.8238525390625,111.03696620215841,4132.531437914415,154.6900177001953
608,471.0431213378906,307.139892578125,467.5424499511719,424.8975524902344,3.50067138671875,-117.75765991210938,117.80968197959709,8117.284617975765,154.69970703125
609,161.3002166748047,166.20030212402344,156.9920196533203,276.5777893066406,4.308197021484375,-110.37748718261719,110.46153284435604,6595.786092951102,154.99354553222656
610,788.2067260742188,490.7207946777344,783.611083984375,598.80322265625,4.59564208984375,-108.08242797851562,108.18008672555666,6183.237389786838,155.56991577148438
611,1085.8033447265625,732.0582275390625,1078.8843994140625,838.88134765625,6.9189453125,-106.8231201171875,107.04695603242735,4106.976528440367,155.8524932861328
612,1142.6624755859375,613.179931640625,1136.40185546875,719.14990234375,6.2606201171875,-105.969970703125,106.15474579628037,4538.838879872093,155.89739990234375
613,485.2241516113281,651.84326171875,478.7724304199219,761.36669921875,6.45172119140625,-109.5234375,109.7132994132801,4404.397703646942,156.45765686035156
614,422.9000549316406,511.2026672363281,417.470458984375,620.8042602539062,5.429595947265625,-109.60159301757812,109.73600003709537,5233.52865958846,156.6365203857422
615,447.16986083984375,599.9922485351562,441.2272644042969,711.026611328125,5.942596435546875,-111.03436279296875,111.19327395681978,4781.739145203284,156.64610290527344
616,204.17881774902344,588.6253051757812,199.0985870361328,712.7557983398438,5.080230712890625,-124.1304931640625,124.23440778322873,5593.436126413927,156.67481994628906
617,36.352386474609375,799.1517944335938,38.837711334228516,919.4763793945312,-2.4853248596191406,-120.3245849609375,120.35024962865556,nan,157.06686401367188
618,1111.511962890625,770.645263671875,1103.3359375,877.0348510742188,8.176025390625,-106.38958740234375,106.70328813503868,3475.520762519036,157.1050567626953
619,1121.5860595703125,367.47991943359375,1115.4854736328125,474.71234130859375,6.1005859375,-107.232421875,107.40581664862849,4657.904386745638,157.23231506347656
620,534.7401123046875,356.35345458984375,530.6182861328125,475.1751708984375,4.121826171875,-118.82171630859375,118.89318616939781,6894.018528460581,157.40394592285156
621,377.7207336425781,607.9103393554688,372.0057067871094,717.9949951171875,5.71502685546875,-110.08465576171875,110.23290328270795,4972.145664164042,157.58807373046875
622,420.9690856933594,472.90972900390625,415.84759521484375,590.3982543945312,5.121490478515625,-117.488525390625,117.60009890805816,5548.374270967281,157.63882446289062
623,964.3004760742188,694.8707275390625,958.9645385742188,802.6376342773438,5.3359375,-107.76690673828125,107.89892685722744,5325.3895871156665,157.8100128173828
624,995.92236328125,397.3431396484375,990.464599609375,504.5634460449219,5.457763671875,-107.22030639648438,107.35912298474697,5206.518220353389,157.8892059326172
625,220.85433959960938,93.8958969116211,217.2942352294922,204.78289794921875,3.5601043701171875,-110.88700103759766,110.94413613273264,7981.773298141997,158.15814208984375
626,169.17465209960938,697.8106689453125,165.847412109375,821.7710571289062,3.327239990234375,-123.96038818359375,124.00503362597772,8540.395668302348,158.3729705810547
627,72.424072265625,340.8946533203125,67.48503875732422,466.3954772949219,4.939033508300781,-125.50082397460938,125.59797319344769,5753.3414082416675,158.83009338378906
628,601.7396240234375,66.10481262207031,597.2704467773438,180.49293518066406,4.46917724609375,-114.38812255859375,114.47539529408434,6358.205198694399,159.03773498535156
629,170.40122985839844,690.317626953125,166.62164306640625,813.9105834960938,3.7795867919921875,-123.59295654296875,123.65073466563133,7518.26788584532,159.2545166015625
630,164.54888916015625,600.2352294921875,160.1310577392578,730.0668334960938,4.4178314208984375,-129.83160400390625,129.90674590909666,6432.102833435224,159.68093872070312
631,209.2069549560547,62.83140563964844,204.2242431640625,172.48153686523438,4.9827117919921875,-109.65013122558594,109.76328482051854,5702.907811298221,159.74354553222656
632,453.3092956542969,666.0960083007812,447.3829040527344,776.05419921875,5.9263916015625,-109.95819091796875,110.11778179461996,4794.8140977569055,160.3839111328125
